transaction_id,date,product_id,outlet_id,distributor_id,qty_sold,sell_in_value,sell_out_value,stock_available
3048,2025-03-15,11,101,6,207,2308924,1942560,432
3049,2025-08-17,6,15,4,4,1950859,1853563,141
3050,2025-03-11,8,48,12,43,1630167,1290711,62
3051,2025-05-27,2,86,5,140,2497465,1985347,405
3052,2025-03-22,14,105,2,109,1929874,1840733,109
3053,2025-01-29,15,73,7,57,2808952,2604386,115
3054,2025-02-23,22,116,1,8,2290420,2057923,374
3055,2025-03-04,16,68,6,60,904348,872100,40
3056,2025-07-08,24,71,8,24,2386149,1943746,80
3057,2025-04-18,12,105,11,72,789112,670411,463
3058,2025-09-16,26,59,5,69,2903285,2611829,347
3059,2025-09-13,2,15,8,50,2746164,2669054,445
3060,2025-11-28,27,87,1,136,1773532,1655105,448
3061,2025-03-17,8,116,8,166,2729829,2130285,220
3062,2025-07-24,22,42,7,49,867802,744267,57
3063,2025-05-23,2,83,1,92,689634,646286,477
3064,2025-10-02,3,4,6,84,2772426,2410355,23
3065,2025-01-19,1,118,3,124,2912270,2303552,65
3066,2025-02-03,10,24,6,119,2829011,2672670,99
3067,2025-03-03,14,4,10,109,1401241,1362793,354
3068,2025-03-05,25,118,4,142,3176810,2971614,355
3069,2025-02-14,16,22,1,51,560124,445615,318
3070,2025-06-27,12,91,3,133,1688988,1335115,369
3071,2025-01-14,20,83,3,148,2697308,2553992,401
3072,2025-05-07,12,17,12,96,2631049,2186447,457
3073,2025-12-04,22,28,4,38,758736,595363,354
3074,2025-08-15,8,90,10,49,2240317,1991148,89
3075,2025-01-01,10,47,8,57,1534946,1230820,116
3076,2025-08-05,14,12,9,90,195787,167984,46
3077,2025-01-26,18,59,1,131,836170,701956,254
3078,2025-03-03,25,65,3,72,2308021,1751492,7
3079,2025-09-09,4,20,7,26,1535709,1379535,487
3080,2025-10-11,8,115,9,144,2701303,2623610,361
3081,2025-02-15,28,64,11,112,1149488,1003331,132
3082,2025-07-26,16,26,6,114,1151657,898448,107
3083,2025-04-21,23,20,3,42,2182209,1645132,54
3084,2025-11-08,10,33,3,89,2399704,2346405,439
3085,2025-10-17,5,92,11,48,799262,734424,181
3086,2025-07-27,2,49,3,87,935264,781381,25
3087,2025-07-19,8,107,11,123,1076103,823578,331
3088,2025-02-28,18,8,5,102,2917537,2720270,141
3089,2025-02-23,27,31,1,125,2855999,2349084,438
3090,2025-10-14,10,99,2,144,1408781,1104701,454
3091,2025-12-04,3,29,7,45,1733143,1563386,260
3092,2025-05-27,22,52,4,147,2036114,1834692,197
3093,2025-02-02,11,94,5,122,238881,199024,128
3094,2025-10-19,3,103,3,18,1594709,1227750,500
3095,2025-05-18,3,10,10,88,1433903,1216668,8
3096,2025-10-19,22,12,10,97,2534810,2475232,302
3097,2025-06-14,15,71,8,92,825370,630455,411
3098,2025-01-01,26,18,1,65,757693,644006,81
3099,2025-12-08,1,10,10,128,453047,353951,338
3100,2025-02-15,5,40,2,52,2447353,1972663,366
3101,2025-08-09,20,52,8,137,2426196,2180837,207
3102,2025-01-19,19,67,8,56,361189,284596,251
3103,2025-09-05,8,11,10,48,603025,512996,199
3104,2025-12-12,25,4,8,87,2966940,2618794,271
3105,2025-10-01,20,61,11,140,1813103,1506789,430
3106,2025-11-23,7,81,11,147,2978813,2708881,103
3107,2025-03-01,20,12,11,137,2000812,1642699,15
3108,2025-09-20,22,93,10,86,812058,652594,74
3109,2025-01-24,6,16,10,18,1526281,1440348,396
3110,2025-06-28,16,104,7,70,1236100,1087149,233
3111,2025-05-26,16,1,12,13,54993,43019,495
3112,2025-10-15,15,51,5,80,2334870,2108475,222
3113,2025-09-12,13,39,10,115,2537582,2165907,158
3114,2025-02-15,14,105,4,99,1507766,1278774,17
3115,2025-05-12,28,43,1,6,1755848,1415530,161
3116,2025-12-24,8,61,4,10,2519871,2318272,499
3117,2025-05-20,19,55,10,48,1997847,1701201,56
3118,2025-11-22,19,84,6,36,2437858,2218615,114
3119,2025-06-14,7,7,12,95,2539589,2176856,4
3120,2025-04-02,12,45,2,42,2268854,1785709,211
3121,2025-12-12,7,55,5,61,378678,358329,314
3122,2025-05-29,17,80,9,146,1456766,1297536,178
3123,2025-05-25,14,85,7,64,1302155,1267838,385
3124,2025-05-15,28,116,5,57,1339293,1222879,402
3125,2025-02-07,26,115,5,32,1708939,1505504,308
3126,2025-10-29,8,97,10,63,1134138,922543,230
3127,2025-05-26,8,74,5,105,1156433,871893,388
3128,2025-12-13,27,85,12,144,768640,602309,24
3129,2025-10-31,11,65,7,33,2589394,2372606,370
3130,2025-04-22,19,86,9,134,2493756,2362511,138
3131,2025-02-21,8,21,2,3,2444976,2084280,31
3132,2025-12-20,6,15,8,12,2058778,1698840,460
3133,2025-09-23,12,25,5,106,1604174,1327351,409
3134,2025-10-27,5,110,3,10,1075229,808934,154
3135,2025-05-23,19,56,5,98,318805,249983,312
3136,2025-04-25,19,7,1,37,1542213,1194484,398
3137,2025-02-28,7,94,8,86,1700384,1613313,270
3138,2025-12-28,20,51,4,85,2492554,2062832,346
3139,2025-08-30,1,72,7,21,2456121,2186393,483
3140,2025-02-05,9,91,6,142,1301348,1032626,356
3141,2025-06-17,13,50,4,22,353998,283640,277
3142,2025-10-09,12,7,4,76,819936,650876,208
3143,2025-03-22,22,95,3,12,1530142,1216199,234
3144,2025-05-30,6,34,7,54,2801561,2170620,154
3145,2025-04-29,22,58,12,149,1793510,1553215,354
3146,2025-12-12,26,85,7,139,167526,126903,405
3147,2025-11-30,11,91,12,37,2436898,2309891,195
3148,2025-10-26,2,20,11,23,2762176,2492622,249
3149,2025-08-13,10,9,8,68,839886,821841,154
3150,2025-04-17,27,41,1,40,1007898,880307,405
3151,2025-07-07,2,21,3,144,2606436,2520928,216
3152,2025-07-20,11,24,8,87,718920,572090,68
3153,2025-09-24,5,80,4,3,621650,468559,169
3154,2025-07-25,19,14,4,53,91778,73682,112
3155,2025-04-12,9,53,8,113,334041,306928,62
3156,2025-12-10,14,101,8,94,94904,80728,218
3157,2025-03-14,25,62,10,124,1920795,1550654,383
3158,2025-01-30,6,36,11,95,933359,712051,482
3159,2025-03-30,8,95,10,200,1586832,1487964,87
3160,2025-05-01,1,28,5,34,245734,191481,151
3161,2025-08-23,3,103,10,5,431123,368381,83
3162,2025-03-25,22,103,3,105,376044,358237,29
3163,2025-08-13,27,113,12,106,1136087,1024667,279
3164,2025-08-25,24,100,2,122,2743553,2459030,253
3165,2025-06-14,27,34,7,28,2660109,2476379,307
3166,2025-04-04,9,7,7,93,2733594,2390728,274
3167,2025-08-14,5,101,11,121,2687891,2107622,258
3168,2025-02-02,6,20,6,11,2503387,2327765,175
3169,2025-07-17,13,98,9,73,1118383,1074114,371
3170,2025-03-17,8,63,4,68,2720452,2399119,481
3171,2025-02-09,26,24,2,34,404571,311426,24
3172,2025-03-03,17,59,9,15,1454072,1323619,352
3173,2025-10-11,14,104,12,13,2858546,2746365,499
3174,2025-02-07,15,110,1,125,1272002,1156917,408
3175,2025-11-19,8,77,3,91,484399,428782,317
3176,2025-11-13,9,89,6,46,2558938,2106564,453
3177,2025-02-26,16,14,3,45,646031,619041,484
3178,2025-07-18,24,33,4,57,2388560,2041055,83
3179,2025-01-11,12,110,5,39,655414,508592,90
3180,2025-07-12,22,42,11,67,2529264,2408330,195
3181,2025-04-09,7,95,12,1,2953951,2582057,100
3182,2025-04-14,10,38,5,114,127685,104713,430
3183,2025-09-23,16,66,10,149,1436610,1081337,237
3184,2025-01-11,26,22,1,96,2624672,2380884,392
3185,2025-09-17,22,45,2,81,844680,786604,229
3186,2025-09-12,9,80,12,47,1716233,1455780,336
3187,2025-04-18,6,113,10,82,1786923,1436023,94
3188,2025-08-20,16,61,6,44,721164,692152,290
3189,2025-03-20,1,54,2,144,2121037,1855545,72
3190,2025-11-06,5,4,11,95,2452097,2248031,80
3191,2025-03-19,19,37,2,26,1964198,1890607,488
3192,2025-07-30,7,6,3,82,1374580,1270405,358
3193,2025-10-25,13,30,7,63,1993105,1801221,415
3194,2025-03-20,21,53,3,106,3969495,3674591,92
3195,2025-01-22,14,49,2,86,2831852,2292718,263
3196,2025-01-14,21,86,9,87,457250,363395,370
3197,2025-02-24,8,84,9,11,232911,189286,273
3198,2025-04-25,23,110,3,17,2744279,2111044,435
3199,2025-03-19,4,107,3,28,2255057,2079866,261
3200,2025-12-06,4,92,6,138,694470,659772,278
3201,2025-08-02,18,64,7,77,85383,66079,298
3202,2025-02-26,17,42,5,143,2303321,1758475,158
3203,2025-06-06,25,18,11,1,228594,213223,90
3204,2025-10-19,17,118,8,114,2727144,2374295,125
3205,2025-06-10,17,42,12,100,2725151,2295659,484
3206,2025-07-24,24,40,12,31,2548938,2166926,66
3207,2025-04-22,10,85,3,29,2610685,2042623,476
3208,2025-08-12,26,19,3,20,860792,681829,156
3209,2025-12-20,3,6,5,42,2615799,2114023,111
3210,2025-02-27,10,94,8,131,2433840,2257804,358
3211,2025-02-27,3,61,10,115,693507,651784,208
3212,2025-10-29,20,77,10,72,2463265,2238739,49
3213,2025-11-30,6,66,12,51,515121,473464,10
3214,2025-01-30,8,113,7,109,1768915,1335204,352
3215,2025-03-28,23,1,1,2,2112497,2039270,382
3216,2025-03-24,18,44,4,196,2395495,1900506,49
3217,2025-01-02,11,81,1,84,802711,651909,453
3218,2025-09-29,8,71,12,1,1540144,1351052,82
3219,2025-08-02,27,104,10,44,2818176,2618145,392
3220,2025-11-10,2,8,8,102,2289682,2084587,83
3221,2025-08-23,25,56,4,59,793693,749311,455
3222,2025-04-16,28,65,10,99,2873500,2676978,491
3223,2025-04-15,7,105,8,105,399393,345994,325
3224,2025-02-28,21,70,7,46,1717862,1468121,126
3225,2025-08-11,18,40,2,1,361995,287304,339
3226,2025-09-16,26,21,4,58,2603382,2043763,344
3227,2025-10-04,28,66,12,58,1515186,1449235,236
3228,2025-11-04,24,110,2,136,2050140,1691025,480
3229,2025-12-25,1,52,8,127,1667502,1287050,22
3230,2025-08-05,25,81,12,95,2491089,1964027,325
3231,2025-10-03,17,13,11,69,1087512,1008313,318
3232,2025-03-07,15,78,8,147,755728,646864,257
3233,2025-12-22,4,46,10,108,2480831,2347468,329
3234,2025-05-07,18,89,5,90,2821349,2438830,376
3235,2025-12-12,1,92,12,39,2992284,2513164,188
3236,2025-12-23,27,52,9,99,766449,682657,181
3237,2025-10-22,27,13,3,83,1929959,1538085,315
3238,2025-09-17,19,73,3,88,1417973,1136375,139
3239,2025-12-10,14,81,11,3,1913687,1760171,453
3240,2025-03-11,19,111,10,8,2683354,2177989,243
3241,2025-03-15,25,80,7,152,3536054,3455949,155
3242,2025-02-02,25,57,10,102,2081851,1571727,1
3243,2025-10-11,26,77,8,79,2927299,2653112,130
3244,2025-10-14,12,88,10,147,1242132,1047483,38
3245,2025-09-18,7,103,10,130,1317807,1022467,236
3246,2025-05-05,10,108,8,133,2692049,2231637,204
3247,2025-10-25,18,104,9,28,1647277,1346455,299
3248,2025-10-01,1,34,5,81,91424,85228,85
3249,2025-12-06,21,66,7,3,1420140,1380256,60
3250,2025-01-17,6,52,3,118,213932,179968,148
3251,2025-10-11,20,116,1,5,2333228,1846055,273
3252,2025-05-10,12,67,2,57,52284,45902,276
3253,2025-10-21,18,25,11,11,1433617,1234297,341
3254,2025-10-04,18,31,10,122,1148536,1081557,380
3255,2025-02-24,18,45,7,61,111106,87146,491
3256,2025-08-17,26,48,1,13,52650,42065,347
3257,2025-06-26,24,50,11,104,477074,422782,445
3258,2025-11-02,12,83,4,5,1549196,1299934,49
3259,2025-10-13,9,99,10,50,1888258,1841263,340
3260,2025-05-31,14,58,10,14,2158282,1996559,467
3261,2025-01-10,21,16,9,121,729458,616627,329
3262,2025-01-18,1,15,11,53,1844016,1540939,352
3263,2025-03-04,2,30,5,106,1849317,1790933,129
3264,2025-03-09,20,77,1,141,2911753,2367486,175
3265,2025-08-05,18,116,7,96,741366,607329,19
3266,2025-07-13,5,101,3,30,1407307,1350081,312
3267,2025-11-02,14,112,8,36,1372994,1324199,393
3268,2025-04-02,6,110,3,32,2604282,1957952,120
3269,2025-04-21,21,83,11,76,1893718,1765739,132
3270,2025-09-13,10,62,7,78,2319889,1893892,402
3271,2025-06-16,12,77,4,112,1418423,1119513,434
3272,2025-04-29,18,29,6,2,2101429,1977445,496
3273,2025-03-12,10,43,12,125,1351049,1044866,359
3274,2025-11-02,2,1,12,64,1704176,1328195,94
3275,2025-02-16,28,9,12,121,1043330,1004018,327
3276,2025-03-15,21,60,8,57,2569126,2383255,274
3277,2025-11-25,18,94,4,89,2380712,1961293,345
3278,2025-06-14,18,42,3,47,2501385,2260692,87
3279,2025-12-15,27,45,3,81,475315,400879,500
3280,2025-09-15,11,63,6,22,1931676,1478328,172
3281,2025-01-27,17,110,11,13,1573676,1291922,47
3282,2025-05-13,15,59,5,69,2028100,1628511,187
3283,2025-11-23,7,46,3,77,1888616,1796044,374
3284,2025-06-01,4,107,8,31,1544879,1364952,359
3285,2025-10-20,15,26,5,75,2579310,2055014,170
3286,2025-04-29,16,66,9,8,982165,780727,271
3287,2025-04-22,14,11,2,52,1055147,991695,266
3288,2025-11-04,6,55,1,132,2039921,1767359,455
3289,2025-03-31,26,117,9,18,1529022,1426138,245
3290,2025-10-06,16,26,1,74,2377217,2020641,161
3291,2025-12-17,3,41,3,32,1917179,1742806,209
3292,2025-06-17,27,85,4,84,999700,860746,412
3293,2025-09-20,2,13,9,145,500384,416287,351
3294,2025-09-02,7,38,5,98,2132740,1642536,245
3295,2025-08-15,24,49,3,102,2519817,2430093,158
3296,2025-04-25,7,105,7,35,2514827,2235827,131
3297,2025-07-12,21,102,7,68,1482166,1129575,300
3298,2025-10-22,19,102,1,10,520456,396114,304
3299,2025-10-11,11,62,4,148,121143,105660,119
3300,2025-12-17,23,44,3,25,406450,355346,209
3301,2025-12-06,17,38,5,44,2778609,2272363,141
3302,2025-09-21,25,67,5,118,2494603,2083651,87
3303,2025-10-15,12,106,8,85,2713842,2478538,178
3304,2025-09-24,5,67,12,29,2534436,1930755,73
3305,2025-02-06,15,96,10,119,2309946,2056121,459
3306,2025-12-06,28,81,2,36,1305102,1137563,96
3307,2025-11-24,20,117,8,21,1988280,1497790,168
3308,2025-10-25,17,39,5,85,464739,432987,406
3309,2025-04-16,14,64,3,134,1690889,1650087,53
3310,2025-02-12,6,93,4,8,930468,810881,174
3311,2025-08-11,28,69,2,21,2474820,1996004,251
3312,2025-10-03,3,36,6,148,97632,93153,11
3313,2025-11-13,22,118,12,147,2693565,2544240,426
3314,2025-02-23,15,60,10,13,1603597,1319108,286
3315,2025-08-06,14,75,4,57,1617280,1246225,424
3316,2025-12-03,11,96,9,138,136685,126234,237
3317,2025-01-07,25,108,11,82,868555,676694,202
3318,2025-01-11,24,96,2,32,2464548,1985095,299
3319,2025-02-10,1,32,9,33,2455455,2397738,157
3320,2025-03-10,21,111,6,125,782056,630313,218
3321,2025-01-22,19,8,12,136,1426109,1340629,408
3322,2025-02-21,28,65,12,32,229165,186811,31
3323,2025-03-11,10,28,12,166,1283066,1080477,463
3324,2025-06-25,23,102,9,128,912523,763960,205
3325,2025-03-13,15,11,4,125,3062718,2804664,205
3326,2025-10-18,8,27,6,62,2644940,2020420,3
3327,2025-11-17,11,70,6,111,428945,357888,489
3328,2025-05-30,15,86,4,23,2779072,2297991,197
3329,2025-07-12,8,75,8,146,829877,690561,404
3330,2025-03-01,4,49,5,89,2377044,2305731,314
3331,2025-01-22,22,18,9,62,2027768,1747564,233
3332,2025-01-15,28,21,9,108,2776955,2324279,2
3333,2025-06-25,8,38,3,134,394800,330397,130
3334,2025-05-12,3,105,12,106,371046,281268,53
3335,2025-11-16,23,60,6,53,1454094,1269634,418
3336,2025-11-22,10,53,5,11,1615754,1569813,19
3337,2025-04-07,22,72,9,1,617778,533016,109
3338,2025-01-05,9,19,8,108,924640,783272,478
3339,2025-09-18,28,14,5,67,2887162,2345054,59
3340,2025-09-28,25,75,4,82,936737,902180,294
3341,2025-07-30,19,103,1,108,2127426,1792335,355
3342,2025-12-04,28,78,11,1,2439359,1926974,258
3343,2025-10-02,25,110,5,131,1955659,1810959,446
3344,2025-06-13,25,45,2,61,1428463,1247986,457
3345,2025-08-21,5,109,8,32,1952170,1583508,100
3346,2025-01-11,21,55,9,144,552553,514665,387
3347,2025-07-16,27,107,5,9,901842,739659,106
3348,2025-10-30,17,98,9,17,2177590,1880318,280
3349,2025-08-29,15,84,12,92,2197354,1760437,119
3350,2025-04-20,13,37,8,116,108403,101981,48
3351,2025-04-30,23,2,10,4,2661745,2555336,482
3352,2025-06-28,7,66,11,108,147274,116765,65
3353,2025-07-22,5,45,5,43,215755,207660,34
3354,2025-12-02,28,22,4,22,2613613,1981159,334
3355,2025-07-02,15,60,3,2,1176300,1087290,33
3356,2025-01-11,2,91,12,127,2941834,2606641,360
3357,2025-05-20,4,73,4,41,1185492,990340,399
3358,2025-05-03,27,71,11,20,299549,267472,365
3359,2025-11-12,10,13,11,37,654811,604161,278
3360,2025-08-27,1,76,12,143,2040907,1601571,199
3361,2025-05-11,28,120,10,105,908515,719695,191
3362,2025-02-10,16,108,5,37,828136,676264,135
3363,2025-12-22,21,87,4,45,1808319,1397696,273
3364,2025-11-15,2,5,4,79,1654622,1441081,50
3365,2025-12-19,13,28,1,122,100328,78691,204
3366,2025-08-18,23,84,3,15,685212,636684,16
3367,2025-11-01,11,100,4,101,1786880,1636659,35
3368,2025-10-20,12,26,7,140,2496925,1890598,173
3369,2025-08-27,16,78,6,8,301375,232670,124
3370,2025-03-11,11,103,10,5,222653,207882,110
3371,2025-11-12,15,12,4,9,2794536,2386081,82
3372,2025-02-17,4,27,9,98,2425534,1842166,260
3373,2025-08-30,3,84,7,127,647835,513536,12
3374,2025-05-10,11,112,12,72,1759232,1640026,253
3375,2025-02-26,19,22,9,18,2037936,1919478,232
3376,2025-05-12,10,32,7,14,656914,617342,388
3377,2025-06-04,10,110,3,48,1562239,1223501,331
3378,2025-07-23,1,19,6,47,950407,912024,138
3379,2025-02-12,5,94,11,5,2496709,2028494,379
3380,2025-08-17,26,108,8,47,1626335,1450553,106
3381,2025-12-12,6,54,11,91,1374587,1060776,472
3382,2025-03-08,16,53,2,168,3608939,3385973,368
3383,2025-10-13,1,87,3,70,1496810,1407371,183
3384,2025-10-27,18,45,2,98,205421,160274,54
3385,2025-10-22,22,15,6,138,2488745,2394429,46
3386,2025-03-29,26,56,9,145,4198730,3424791,310
3387,2025-10-02,14,33,8,143,1844993,1719473,465
3388,2025-09-21,22,54,3,55,1994516,1669918,30
3389,2025-01-05,17,68,5,80,1963384,1589414,261
3390,2025-04-29,15,106,11,143,421492,410805,56
3391,2025-10-20,2,63,5,146,597899,460216,153
3392,2025-01-23,2,52,10,136,895571,752636,492
3393,2025-11-17,5,107,4,84,1016624,827611,137
3394,2025-09-19,14,35,8,11,2164640,1702003,114
3395,2025-10-21,17,53,6,71,1860653,1475726,365
3396,2025-01-05,6,9,3,52,2112204,1917571,380
3397,2025-03-17,28,2,6,118,78748,74975,389
3398,2025-04-22,1,8,1,5,2350759,2043677,127
3399,2025-05-30,24,92,7,117,1053582,934064,313
3400,2025-01-03,1,67,9,147,2432902,2383836,62
3401,2025-05-10,4,52,1,6,2481207,2405870,435
3402,2025-02-17,13,73,12,39,1036068,810141,253
3403,2025-04-14,15,95,10,137,2470825,2266126,378
3404,2025-11-13,2,50,1,139,1462802,1198102,431
3405,2025-02-12,28,111,9,109,2063387,2022107,198
3406,2025-05-06,2,7,1,132,1213206,1100848,127
3407,2025-08-11,4,114,2,63,1919272,1475864,49
3408,2025-09-25,3,41,2,143,2758521,2303247,132
3409,2025-06-18,17,19,10,80,679486,661642,96
3410,2025-11-22,9,104,11,4,336947,280843,165
3411,2025-05-03,9,53,7,8,1922663,1584235,483
3412,2025-10-22,20,77,5,73,2491104,2378584,139
3413,2025-07-27,14,57,3,14,450516,343954,70
3414,2025-05-17,21,93,1,36,2311043,2217116,352
3415,2025-09-17,5,118,3,57,2203099,1878692,472
3416,2025-05-28,1,20,7,37,191267,166804,256
3417,2025-02-05,16,34,12,84,620187,531835,404
3418,2025-07-03,21,25,7,80,720121,697608,113
3419,2025-06-26,15,3,1,76,415701,327022,48
3420,2025-10-14,5,71,12,85,499557,437741,351
3421,2025-08-03,3,81,3,84,1501026,1320641,146
3422,2025-12-07,28,115,7,30,182989,139802,308
3423,2025-03-30,8,8,5,154,2468125,1864451,43
3424,2025-03-07,18,32,9,51,2761038,2125814,45
3425,2025-03-31,7,116,3,146,2680443,2273711,179
3426,2025-02-15,5,4,11,68,2282844,2087720,5
3427,2025-09-12,24,55,7,84,991152,961234,395
3428,2025-05-13,10,49,12,12,1331198,1198971,457
3429,2025-03-15,15,54,4,107,2317924,2178384,12
3430,2025-02-24,20,12,6,61,78704,65652,368
3431,2025-11-17,7,94,5,126,674535,546156,179
3432,2025-10-13,14,11,8,105,2292937,1808869,481
3433,2025-06-12,25,13,12,33,1974545,1784358,93
3434,2025-07-21,15,1,9,101,1804500,1645390,198
3435,2025-06-29,23,101,7,40,595351,484314,39
3436,2025-11-15,15,114,7,140,1903873,1651507,432
3437,2025-05-19,26,80,5,122,2009081,1890283,339
3438,2025-03-23,19,8,11,75,2193356,1652606,211
3439,2025-02-25,26,66,5,129,2422404,2086115,154
3440,2025-03-16,5,31,6,98,1300041,1067005,157
3441,2025-08-03,24,97,7,141,689045,666939,77
3442,2025-02-14,11,102,11,111,1110227,987056,384
3443,2025-07-02,6,46,5,148,771703,581828,204
3444,2025-12-04,23,36,5,23,568939,439930,363
3445,2025-11-10,16,100,4,140,2358675,1812572,75
3446,2025-08-26,8,1,11,110,1029377,844651,172
3447,2025-12-13,19,101,5,129,2158435,2019101,370
3448,2025-02-03,17,67,5,108,2301671,1738534,207
3449,2025-07-27,9,111,1,89,462466,433704,22
3450,2025-04-04,3,21,6,80,872391,786022,142
3451,2025-02-12,26,93,3,64,172924,134404,205
3452,2025-01-27,10,79,12,136,1827898,1372685,484
3453,2025-05-03,16,19,2,130,1665019,1269011,29
3454,2025-04-14,6,8,12,52,490546,435003,281
3455,2025-10-31,20,78,1,21,425245,397920,16
3456,2025-01-07,7,39,8,30,1059576,820743,353
3457,2025-09-12,24,13,10,120,2785657,2444688,23
3458,2025-02-23,21,97,7,40,1538049,1395411,315
3459,2025-01-27,24,65,5,26,2490390,2238968,432
3460,2025-11-22,15,106,9,85,1579488,1519295,321
3461,2025-03-03,3,27,8,123,1382144,1143959,84
3462,2025-12-28,4,3,8,43,2390890,2083783,444
3463,2025-08-16,17,96,1,121,627143,582778,306
3464,2025-01-29,23,30,8,29,1792740,1388172,14
3465,2025-10-10,23,66,2,121,698559,544770,103
3466,2025-12-13,20,113,10,99,1104088,950242,396
3467,2025-03-03,18,26,8,121,1401099,1063816,449
3468,2025-08-03,18,111,2,2,813619,759596,280
3469,2025-01-08,22,93,12,141,1586526,1476114,238
3470,2025-09-14,2,2,3,66,2856533,2712761,99
3471,2025-03-11,7,113,7,67,1022848,995398,62
3472,2025-07-20,19,5,7,98,2363100,1963865,233
3473,2025-05-13,13,86,8,6,1681305,1570666,349
3474,2025-12-16,12,9,7,31,1081412,954837,468
3475,2025-07-06,23,96,3,23,1399953,1067647,59
3476,2025-07-28,10,106,3,100,354924,266553,475
3477,2025-01-05,7,26,6,12,2771171,2411519,132
3478,2025-03-22,10,109,4,40,3710671,3242326,113
3479,2025-10-23,5,37,9,75,2161367,1653814,12
3480,2025-01-06,10,117,2,109,2569463,2405415,38
3481,2025-01-08,11,110,4,12,668073,516563,466
3482,2025-02-06,13,61,12,94,2357074,2304056,357
3483,2025-05-29,13,92,4,60,2850732,2706996,314
3484,2025-06-18,8,40,9,24,442051,331857,8
3485,2025-03-02,25,36,8,151,1594240,1477545,79
3486,2025-09-09,17,105,10,109,562877,463592,126
3487,2025-10-10,11,42,12,29,623846,546228,39
3488,2025-08-18,16,43,2,35,1032348,914890,391
3489,2025-10-16,16,65,2,88,1569514,1270847,192
3490,2025-11-24,2,98,11,119,724344,581089,196
3491,2025-01-10,5,38,5,112,1601102,1485008,216
3492,2025-08-25,15,19,1,92,321194,273514,13
3493,2025-08-24,7,8,9,119,563815,469759,412
3494,2025-05-15,25,84,8,137,2739460,2528814,246
3495,2025-12-07,24,8,4,26,2091267,1721429,116
3496,2025-09-29,1,100,3,114,1293639,1214607,430
3497,2025-06-04,17,109,6,118,2867393,2269959,25
3498,2025-03-24,19,23,6,93,2386085,2165629,206
3499,2025-03-17,15,24,9,186,1833118,1795204,229
3500,2025-08-02,14,33,3,3,1917805,1726257,193
3501,2025-12-16,7,19,8,18,916237,885917,106
3502,2025-10-08,13,61,7,36,1552125,1379622,111
3503,2025-09-28,14,93,9,122,2597542,1979293,458
3504,2025-12-10,23,4,5,133,2244944,2196765,302
3505,2025-12-14,8,23,1,86,1604058,1489859,132
3506,2025-01-04,12,101,1,135,2583293,2396160,242
3507,2025-04-13,19,54,12,22,1423097,1262460,230
3508,2025-08-08,9,100,1,81,854685,775042,377
3509,2025-06-14,14,58,1,122,2147955,1905101,237
3510,2025-09-13,23,44,6,66,715993,608849,39
3511,2025-10-28,23,111,1,62,2260267,1830193,432
3512,2025-04-03,16,27,7,34,1960260,1798710,92
3513,2025-01-31,23,23,3,38,2072264,1603426,389
3514,2025-02-08,27,60,6,126,1836464,1633629,495
3515,2025-09-09,4,55,3,15,1285339,1010599,452
3516,2025-10-06,12,15,5,69,2367299,1995524,283
3517,2025-04-30,2,48,3,27,1831871,1776422,4
3518,2025-04-17,19,110,3,48,174100,166553,382
3519,2025-07-31,19,102,9,4,451207,441859,455
3520,2025-05-17,6,87,7,69,2128091,2001745,31
3521,2025-08-05,18,4,2,116,1998476,1904974,388
3522,2025-01-10,7,104,2,103,863771,736363,398
3523,2025-01-21,11,88,1,9,1271403,1124123,106
3524,2025-04-05,14,107,8,47,1114536,1070922,192
3525,2025-10-23,8,110,2,113,720709,633889,400
3526,2025-08-16,14,31,9,2,2314635,1854317,288
3527,2025-01-17,24,51,6,67,305288,239938,179
3528,2025-11-12,24,79,9,84,506028,460861,112
3529,2025-11-06,8,17,8,41,2118866,1676959,440
3530,2025-02-14,6,115,10,31,1675782,1342482,333
3531,2025-01-25,10,99,10,110,299559,233311,220
3532,2025-08-03,15,51,11,85,769933,657778,85
3533,2025-10-11,21,39,6,53,2516720,2170741,319
3534,2025-11-17,19,48,1,116,52393,45388,279
3535,2025-08-11,10,105,1,108,2126858,2081247,385
3536,2025-07-31,28,112,1,44,237044,207531,340
3537,2025-02-22,19,108,3,12,745851,591325,39
3538,2025-07-10,25,106,5,61,2649195,2006744,132
3539,2025-10-05,19,117,1,150,994433,785473,80
3540,2025-06-28,7,32,4,45,77516,75206,125
3541,2025-07-03,3,6,3,96,2784585,2604235,176
3542,2025-01-31,4,80,12,58,1466184,1195301,407
3543,2025-12-16,2,29,7,149,2165160,2028812,413
3544,2025-10-14,10,89,4,50,1080134,857985,83
3545,2025-05-31,28,32,7,42,2533428,2148736,3
3546,2025-10-03,1,45,10,138,2755785,2212931,64
3547,2025-05-18,25,35,2,42,2481805,1894194,399
3548,2025-06-20,25,77,7,81,2615775,2323496,68
3549,2025-01-29,4,19,4,128,1733964,1379472,246
3550,2025-08-24,10,76,6,72,721311,551860,7
3551,2025-07-16,6,77,5,24,2425474,1932434,229
3552,2025-06-25,20,102,2,34,808378,679821,38
3553,2025-12-26,8,13,8,96,1023578,937787,65
3554,2025-08-05,28,36,8,82,683947,618007,260
3555,2025-11-19,13,33,7,27,645033,587805,455
3556,2025-11-14,14,16,8,59,160938,120870,303
3557,2025-03-23,22,95,9,96,1922065,1828169,138
